Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text
31-7F,"Levitation Queen Bead, Hand Carved White Freshwater Pearl,   Note -  Levitation Beads Contain Patented Mono-Pole Magnets That Cause Them  To Naturally Space Themselves From Each Other To Give A Fuller Look With A Minimun # Of Beads And Will Only Fit On Galatea Bracelets, Earrings And Necklaces Due To A Smaller Diameter Core.","Sterling silver & freshwater pearl levitation queen bead, hand carved white freshwater pearl,   note -  levitation beads contain patented mono-pole magnets that cause them  to naturally space themselves from each other to give a fuller look with a minimun # of beads and will only fit on galatea bracelets, earrings and necklaces due to a smaller diameter core..  Made by Galatea",Galatea,Bead,"Pearls,Galatea",TRUE,Material,"Sterling Silver & Freshwater Pearl",,,,,31-7F,6,shopify,1,deny,manual,39,65,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/31-7F.jpg,"Levitation Queen Bead, Hand Carved White Freshwater Pearl,   Note -  Levitation Beads Contain Patented Mono-Pole Magnets That Cause Them  To Naturally Space Themselves From Each Other To Give A Fuller Look With A Minimun # Of Beads And Will Only Fit On Galatea Bracelets, Earrings And Necklaces Due To A Smaller Diameter Core."
31-7G,"Olive Green Enamel Bead With White Enamel Flowers And Yellow Cubic Zirconia","Sterling silver, enamel & cubic zirconia olive green enamel bead with white enamel flowers and yellow cubic zirconia.  Made by Amore & Baci",Amore & Baci,Bead,"Nature, Garden, Enamel, Cubic Zirconia,Amore & Baci",TRUE,Material,"Sterling Silver, Enamel & Cubic Zirconia",,,,,31-7G,6,shopify,1,deny,manual,42,70,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/31-7G.jpg,"Olive Green Enamel Bead With White Enamel Flowers And Yellow Cubic Zirconia"
31-7H,"Dangle Girl With Peach Enamel Dress","Sterling silver & enamel dangle girl with peach enamel dress.  Made by Chamilia",Chamilia,Bead,"Family, Enamel,Chamilia",TRUE,Material,"Sterling Silver & Enamel",,,,,31-7H,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/31-7H.jpg,"Dangle Girl With Peach Enamel Dress"
31-7I,"Dangle Boy With Light And Dark Blue Outfit","Sterling silver & enamel dangle boy with light and dark blue outfit.  Made by Chamilia",Chamilia,Bead,"Family, Enamel,Chamilia",TRUE,Material,"Sterling Silver & Enamel",,,,,31-7I,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/31-7I.jpg,"Dangle Boy With Light And Dark Blue Outfit"
31-7J,"Pave Ball With Light And Dark Blue Cubic Zirconia","Sterling silver & cubic zirconia pave ball with light and dark blue cubic zirconia.  Made by Carlo Biagi",Carlo Biagi,Bead,"Decorative, Cubic Zirconia,Carlo Biagi",TRUE,Material,"Sterling Silver & Cubic Zirconia",,,,,31-7J,6,shopify,1,deny,manual,36,60,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/31-7J.jpg,"Pave Ball With Light And Dark Blue Cubic Zirconia"
32-1A,"Alphabet Teddy Bear, 'B'  Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'b'  note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-1A,6,shopify,2,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-1A.jpg,"Alphabet Teddy Bear, 'B'  Note - Fits Childrens Bracelets Only."
32-1B,"Alphabet Teddy Bear, 'C'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'c'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-1B,6,shopify,1,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-1B.jpg,"Alphabet Teddy Bear, 'C'   Note - Fits Childrens Bracelets Only."
32-1C,"Alphabet Teddy Bear, 'D'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'd'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-1C,6,shopify,2,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-1C.jpg,"Alphabet Teddy Bear, 'D'   Note - Fits Childrens Bracelets Only."
32-1D,"Alphabet Teddy Bear, 'E'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'e'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-1D,6,shopify,2,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-1D.jpg,"Alphabet Teddy Bear, 'E'   Note - Fits Childrens Bracelets Only."
32-1E,"Alphabet Teddy Bear, 'F'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'f'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-1E,6,shopify,2,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-1E.jpg,"Alphabet Teddy Bear, 'F'   Note - Fits Childrens Bracelets Only."
32-1F,"Alphabet Teddy Bear, 'H'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'h'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-1F,6,shopify,2,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-1F.jpg,"Alphabet Teddy Bear, 'H'   Note - Fits Childrens Bracelets Only."
32-1G,"Alphabet Teddy Bear, 'J'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'j'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-1G,6,shopify,3,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-1G.jpg,"Alphabet Teddy Bear, 'J'   Note - Fits Childrens Bracelets Only."
32-1H,"Alphabet Teddy Bear, 'K'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'k'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-1H,6,shopify,3,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-1H.jpg,"Alphabet Teddy Bear, 'K'   Note - Fits Childrens Bracelets Only."
32-1I,"Alphabet Teddy Bear, 'L'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'l'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-1I,6,shopify,3,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-1I.jpg,"Alphabet Teddy Bear, 'L'   Note - Fits Childrens Bracelets Only."
32-1J,"Alphabet Teddy Bear, 'M'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'm'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-1J,6,shopify,1,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-1J.jpg,"Alphabet Teddy Bear, 'M'   Note - Fits Childrens Bracelets Only."
32-2A,"Alphabet Teddy Bear, 'N'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'n'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-2A,6,shopify,1,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-2A.jpg,"Alphabet Teddy Bear, 'N'   Note - Fits Childrens Bracelets Only."
32-2B,"Alphabet Teddy Bear, 'O'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'o'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-2B,6,shopify,2,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-2B.jpg,"Alphabet Teddy Bear, 'O'   Note - Fits Childrens Bracelets Only."
32-2C,"Alphabet Teddy Bear, 'P'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'p'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-2C,6,shopify,1,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-2C.jpg,"Alphabet Teddy Bear, 'P'   Note - Fits Childrens Bracelets Only."
32-2D,"Alphabet Teddy Bear, 'R'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'r'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-2D,6,shopify,2,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-2D.jpg,"Alphabet Teddy Bear, 'R'   Note - Fits Childrens Bracelets Only."
32-2E,"Alphabet Teddy Bear, 'S'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 's'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-2E,6,shopify,3,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-2E.jpg,"Alphabet Teddy Bear, 'S'   Note - Fits Childrens Bracelets Only."
32-2F,"Alphabet Teddy Bear, 'T'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 't'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-2F,6,shopify,4,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-2F.jpg,"Alphabet Teddy Bear, 'T'   Note - Fits Childrens Bracelets Only."
32-2G,"Alphabet Teddy Bear, 'U'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'u'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-2G,6,shopify,1,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-2G.jpg,"Alphabet Teddy Bear, 'U'   Note - Fits Childrens Bracelets Only."
32-2H,"Alphabet Teddy Bear, 'V'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'v'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-2H,6,shopify,1,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-2H.jpg,"Alphabet Teddy Bear, 'V'   Note - Fits Childrens Bracelets Only."
32-2I,"Alphabet Teddy Bear, 'W'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'w'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-2I,6,shopify,2,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-2I.jpg,"Alphabet Teddy Bear, 'W'   Note - Fits Childrens Bracelets Only."
32-2J,"Alphabet Teddy Bear, 'X'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'x'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-2J,6,shopify,1,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-2J.jpg,"Alphabet Teddy Bear, 'X'   Note - Fits Childrens Bracelets Only."
32-3A,"Alphabet Teddy Bear, 'Y'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'y'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-3A,6,shopify,1,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-3A.jpg,"Alphabet Teddy Bear, 'Y'   Note - Fits Childrens Bracelets Only."
32-3B,"Alphabet Teddy Bear, 'Z'   Note - Fits Childrens Bracelets Only.","Sterling silver alphabet teddy bear, 'z'   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Letters & Numbers,Reflections",TRUE,Material,"Sterling Silver",,,,,32-3B,6,shopify,1,deny,manual,10.2,17,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-3B.jpg,"Alphabet Teddy Bear, 'Z'   Note - Fits Childrens Bracelets Only."
32-3C,"Kidz Bracelet Stopper Clip   Note - Fits Childrens Bracelets Only.","Sterling silver kidz bracelet stopper clip   note - fits childrens bracelets only..  Made by Carlo Biagi",Carlo Biagi,Bead,"Children's Sized Beads,Carlo Biagi",TRUE,Material,"Sterling Silver",,,,,32-3C,6,shopify,10,deny,manual,10.8,18,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-3C.jpg,"Kidz Bracelet Stopper Clip   Note - Fits Childrens Bracelets Only."
32-3D,"Four Leaf Clover, 'Lucky Girl'   Note - Fits Childrens Bracelets Only.","Sterling silver four leaf clover, 'lucky girl'   note - fits childrens bracelets only..  Made by Halia",Halia,Bead,"Children's Sized Beads, Good Luck,Halia",TRUE,Material,"Sterling Silver",,,,,32-3D,6,shopify,1,deny,manual,13.2,22,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-3D.jpg,"Four Leaf Clover, 'Lucky Girl'   Note - Fits Childrens Bracelets Only."
32-3E,"Flower, 'Pockets Full Of Posies'   Note - Fits Childrens Bracelets Only.","Sterling silver flower, 'pockets full of posies'   note - fits childrens bracelets only..  Made by Halia",Halia,Bead,"Children's Sized Beads, Nature, Garden,Halia",TRUE,Material,"Sterling Silver",,,,,32-3E,6,shopify,2,deny,manual,13.2,22,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-3E.jpg,"Flower, 'Pockets Full Of Posies'   Note - Fits Childrens Bracelets Only."
32-3F,"Sun, 'Chase The Clouds Away'   Note - Fits Childrens Bracelets Only.","Sterling silver sun, 'chase the clouds away'   note - fits childrens bracelets only..  Made by Halia",Halia,Bead,"Children's Sized Beads, Nature,Halia",TRUE,Material,"Sterling Silver",,,,,32-3F,6,shopify,1,deny,manual,13.2,22,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-3F.jpg,"Sun, 'Chase The Clouds Away'   Note - Fits Childrens Bracelets Only."
32-3G,"Sun, 'Shine Down On Me'   Note - Fits Childrens Bracelets Only.","Sterling silver sun, 'shine down on me'   note - fits childrens bracelets only..  Made by Halia",Halia,Bead,"Children's Sized Beads, Nature,Halia",TRUE,Material,"Sterling Silver",,,,,32-3G,6,shopify,1,deny,manual,13.2,22,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-3G.jpg,"Sun, 'Shine Down On Me'   Note - Fits Childrens Bracelets Only."
32-3H,"Crescent Moon, 'Man In The Moon'   Note - Fits Childrens Bracelets Only.","Sterling silver crescent moon, 'man in the moon'   note - fits childrens bracelets only..  Made by Halia",Halia,Bead,"Children's Sized Beads, Nature,Halia",TRUE,Material,"Sterling Silver",,,,,32-3H,6,shopify,1,deny,manual,13.2,22,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-3H.jpg,"Crescent Moon, 'Man In The Moon'   Note - Fits Childrens Bracelets Only."
32-3I,"Mom Heart, 'A Mother's Love'   Note - Fits Childrens Bracelets Only.","Sterling silver mom heart, 'a mother's love'   note - fits childrens bracelets only..  Made by Halia",Halia,Bead,"Children's Sized Beads, Family,Halia",TRUE,Material,"Sterling Silver",,,,,32-3I,6,shopify,1,deny,manual,13.2,22,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-3I.jpg,"Mom Heart, 'A Mother's Love'   Note - Fits Childrens Bracelets Only."
32-3J,"Cross, 'Sunday School'   Note - Fits Childrens Bracelets Only.","Sterling silver cross, 'sunday school'   note - fits childrens bracelets only..  Made by Halia",Halia,Bead,"Children's Sized Beads,Faith,Halia",TRUE,Material,"Sterling Silver",,,,,32-3J,6,shopify,1,deny,manual,13.2,22,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-3J.jpg,"Cross, 'Sunday School'   Note - Fits Childrens Bracelets Only."
32-4A,"Hot Air Balloon, 'Up, Up And Away   Note - Fits Childrens Bracelets Only.","Sterling silver hot air balloon, 'up, up and away   note - fits childrens bracelets only..  Made by Halia",Halia,Bead,"Children's Sized Beads, Transportaion,Halia",TRUE,Material,"Sterling Silver",,,,,32-4A,6,shopify,1,deny,manual,13.2,22,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-4A.jpg,"Hot Air Balloon, 'Up, Up And Away   Note - Fits Childrens Bracelets Only."
32-4B,"Roller Skate, 'Great Skate'   Note - Fits Childrens Bracelets Only.","Sterling silver roller skate, 'great skate'   note - fits childrens bracelets only..  Made by Halia",Halia,Bead,"Children's Sized Beads, Sports & Leisure,Halia",TRUE,Material,"Sterling Silver",,,,,32-4B,6,shopify,1,deny,manual,13.2,22,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-4B.jpg,"Roller Skate, 'Great Skate'   Note - Fits Childrens Bracelets Only."
32-4C,"'Soft Ball Champ'   Note - Fits Childrens Bracelets Only.","Sterling silver 'soft ball champ'   note - fits childrens bracelets only..  Made by Halia",Halia,Bead,"Children's Sized Beads, Sports & Leisure,Halia",TRUE,Material,"Sterling Silver",,,,,32-4C,6,shopify,1,deny,manual,13.2,22,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-4C.jpg,"'Soft Ball Champ'   Note - Fits Childrens Bracelets Only."
32-4D,"Baseball   Note - Fits Childrens Bracelets Only.","Sterling silver baseball   note - fits childrens bracelets only..  Made by Reflections",Reflections,Bead,"Children's Sized Beads, Sports & Leisure,Reflections",TRUE,Material,"Sterling Silver",,,,,32-4D,6,shopify,2,deny,manual,21,35,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-4D.jpg,"Baseball   Note - Fits Childrens Bracelets Only."
32-4E,"Suitcase, Engreved 'Summer Camp', 'Sleepover Camp'   Note - Fits Childrens Bracelets Only.","Sterling silver suitcase, engreved 'summer camp', 'sleepover camp'   note - fits childrens bracelets only..  Made by Halia",Halia,Bead,"Children's Sized Beads, Sports & Leisure,Halia",TRUE,Material,"Sterling Silver",,,,,32-4E,6,shopify,1,deny,manual,13.2,22,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-4E.jpg,"Suitcase, Engreved 'Summer Camp', 'Sleepover Camp'   Note - Fits Childrens Bracelets Only."
32-4F,"Backpack, 'Scholastic Knapsack'   Note - Fits Childrens Bracelets Only.","Sterling silver backpack, 'scholastic knapsack'   note - fits childrens bracelets only..  Made by Halia",Halia,Bead,"Children's Sized Beads, Sports & Leisure,Halia",TRUE,Material,"Sterling Silver",,,,,32-4F,6,shopify,1,deny,manual,13.2,22,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-4F.jpg,"Backpack, 'Scholastic Knapsack'   Note - Fits Childrens Bracelets Only."
32-4G,"Purse, 'My First Purse'   Note - Fits Childrens Bracelets Only.","Sterling silver purse, 'my first purse'   note - fits childrens bracelets only..  Made by Halia",Halia,Bead,"Children's Sized Beads, Fashion & Home,Halia",TRUE,Material,"Sterling Silver",,,,,32-4G,6,shopify,1,deny,manual,13.2,22,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/32-4G.jpg,"Purse, 'My First Purse'   Note - Fits Childrens Bracelets Only."
